!gaf-version: 2.2
!generated-by: Yusheng Yang
!date-generated: 2025-09-09
!URL: https://www.pombase.org/monthly_releases/2025/pombase-2025-08-01/ontologies_and_associations/human_disease_association.tsv
!contact: yangyusheng@nibs.ac.cn
Pombase	SPAC1002.16c	tna1		MONDO:0002561	PB_REF:0000003			MONDO	lysosomal storage disease		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1002.16c	tna1		MONDO:0005066	PB_REF:0000003			MONDO	metabolic disease		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1002.16c	tna1		MONDO:0011449	PB_REF:0000006			MONDO	Salla disease		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1002.16c	tna1		MONDO:0010028	PB_REF:0000003			MONDO	sialuria		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1006.01	psp3		MONDO:0005439	PB_REF:0000003			MONDO	familial hypercholesterolemia		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1006.01	psp3		MONDO:0011369	PB_REF:0000006			MONDO	hypercholesterolemia, autosomal dominant, 3		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1006.01	psp3		MONDO:0005066	PB_REF:0000003			MONDO	metabolic disease		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1006.07	tif1		MONDO:0957541	PB_REF:0000006			MONDO	neurodevelopmental disorder with hypotonia and speech delay, with or without seizures		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1039.02	efn2		MONDO:0008895	PB_REF:0000006			MONDO	hereditary arterial and articular multiple calcification syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1039.04			MONDO:0011568	PB_REF:0000006			MONDO	autosomal dominant nonsyndromic hearing loss 25		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1039.04			MONDO:0010027	PB_REF:0000006			MONDO	free sialic acid storage disease, infantile form		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1039.04			MONDO:0002561	PB_REF:0000003			MONDO	lysosomal storage disease		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1039.04			MONDO:0005066	PB_REF:0000003			MONDO	metabolic disease		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1039.04			MONDO:0011449	PB_REF:0000006			MONDO	Salla disease		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1039.04			MONDO:0010028	PB_REF:0000003			MONDO	sialuria		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1039.09	isp5		MONDO:0014323	PB_REF:0000006			MONDO	retinitis pigmentosa 68		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1039.11c	gto1		MONDO:0009114	PB_REF:0000006			MONDO	congenital sucrase-isomaltase deficiency		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1039.11c	gto1		MONDO:0002412	PB_REF:0000003			MONDO	disorder of glycogen metabolism		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1039.11c	gto1		MONDO:0009290	PB_REF:0000006			MONDO	glycogen storage disease II		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1039.11c	gto1		MONDO:0005066	PB_REF:0000003			MONDO	metabolic disease		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC1071.03c	sil1		MONDO:0009567	PB_REF:0000006			MONDO	Marinesco-Sjogren syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1071.06	arp9		MONDO:0032768	PB_REF:0000006			MONDO	developmental and epileptic encephalopathy, 76		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1071.06	arp9		MONDO:0032770	PB_REF:0000006			MONDO	intellectual developmental disorder with severe speech and ambulation defects		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1071.06	arp9		MONDO:0060596	PB_REF:0000003			MONDO	neurodevelopmental disorder with dysmorphic facies and distal limb anomalies		protein	taxon:4896	20200516	PomBase		
Pombase	SPAC1071.06	arp9		MONDO:0060596	PB_REF:0000003			MONDO	neurodevelopmental disorder with dysmorphic facies and distal limb anomalies		protein	taxon:4896	20200516	PomBase		
Pombase	SPAC1071.06	arp9		MONDO:0018614	PB_REF:0000003			MONDO	undetermined early-onset epileptic encephalopathy		protein	taxon:4896	20200516	PomBase		
Pombase	SPAC1093.02	pdx3		MONDO:0012407	PB_REF:0000006			MONDO	pyridoxal phosphate-responsive seizures		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.03	fig4		MONDO:0012945	PB_REF:0000006			MONDO	amyotrophic lateral sclerosis type 11		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.03	fig4		MONDO:0012986	PB_REF:0000006			MONDO	bilateral parasagittal parieto-occipital polymicrogyria		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.03	fig4		MONDO:0015626	PMID:23293578			MONDO	Charcot-Marie-Tooth disease		protein	taxon:4896	20141024	PomBase		
Pombase	SPAC1093.03	fig4		MONDO:0012640	PB_REF:0000006			MONDO	Charcot-Marie-Tooth disease type 4J		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.03	fig4		MONDO:0005071	PMID:23293578			MONDO	nervous system disorder		protein	taxon:4896	20141024	PomBase		
Pombase	SPAC1093.03	fig4		MONDO:0008995	PB_REF:0000006			MONDO	Yunis-Varon syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.04c	cca1		MONDO:0014487	PB_REF:0000006			MONDO	congenital sideroblastic anemia-B-cell immunodeficiency-periodic fever-developmental delay syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.04c	cca1		MONDO:0014850	PB_REF:0000006			MONDO	retinitis pigmentosa and erythrocytic microcytosis		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.06c	dhc1		MONDO:0008026	PB_REF:0000006			MONDO	autosomal dominant childhood-onset proximal spinal muscular atrophy without contractures		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.06c	dhc1		MONDO:0013644	PB_REF:0000006			MONDO	Charcot-Marie-Tooth disease axonal type 2O		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1093.06c	dhc1		MONDO:0013805	PB_REF:0000006			MONDO	intellectual disability, autosomal dominant 13		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC10F6.03c	cts1		MONDO:0014391	PB_REF:0000006			MONDO	severe combined immunodeficiency due to CTPS1 deficiency		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC10F6.09c	psm3		MONDO:0016033	PB_REF:0000003			MONDO	Cornelia de Lange syndrome		protein	taxon:4896	20090213	PomBase		
Pombase	SPAC10F6.09c	psm3		MONDO:0012555	PB_REF:0000006			MONDO	Cornelia de Lange syndrome 3		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC10F6.17c	ptc5		MONDO:0012120	PB_REF:0000006			MONDO	pyruvate dehydrogenase phosphatase deficiency		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC110.03	cdc42		MONDO:0014757	PB_REF:0000006			MONDO	macrothrombocytopenia-lymphedema-developmental delay-facial dysmorphism-camptodactyly syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1142.05	ctr5		MONDO:0957211	PB_REF:0000006			MONDO	neurodegeneration and seizures due to copper transport defect		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1142.06	get3		MONDO:0859358	PB_REF:0000006			MONDO	cardiomyopathy, dilated, 2H		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1142.07c	vps32		MONDO:0011547	PB_REF:0000006			MONDO	cataract 31 multiple types		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11D3.14c	oxp2		MONDO:0009825	PB_REF:0000006			MONDO	5-oxoprolinase deficiency		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11D3.15	oxp1		MONDO:0009825	PB_REF:0000006			MONDO	5-oxoprolinase deficiency		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11D3.18c			MONDO:0011568	PB_REF:0000006			MONDO	autosomal dominant nonsyndromic hearing loss 25		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11D3.18c			MONDO:0010027	PB_REF:0000006			MONDO	free sialic acid storage disease, infantile form		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11D3.18c			MONDO:0002561	PB_REF:0000003			MONDO	lysosomal storage disease		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC11D3.18c			MONDO:0005066	PB_REF:0000003			MONDO	metabolic disease		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC11D3.18c			MONDO:0011449	PB_REF:0000006			MONDO	Salla disease		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11D3.18c			MONDO:0010028	PB_REF:0000003			MONDO	sialuria		protein	taxon:4896	20160106	PomBase		
Pombase	SPAC11E3.01c	swr1		MONDO:0859202	PB_REF:0000006			MONDO	developmental delay, hypotonia, musculoskeletal defects, and behavioral abnormalities		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11E3.01c	swr1		MONDO:0007621	PB_REF:0000006			MONDO	Floating-Harbor syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11E3.02c	ync13		MONDO:0012146	PB_REF:0000006			MONDO	familial hemophagocytic lymphohistiocytosis 3		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11E3.06	map1		MONDO:0012011	PB_REF:0000006			MONDO	coronary artery disease, autosomal dominant, 1		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11E3.06	map1		MONDO:0100087	PMID:17112666			MONDO	familial Alzheimer disease		protein	taxon:4896	20141024	PomBase		
Pombase	SPAC11E3.06	map1		MONDO:0013266	PB_REF:0000006			MONDO	neurodevelopmental disorder with hypotonia, stereotypic hand movements, and impaired language		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11E3.06	map1		MONDO:0005071	PMID:17112666			MONDO	nervous system disorder		protein	taxon:4896	20141024	PomBase		
Pombase	SPAC11E3.07	vma4		MONDO:0027462	PB_REF:0000006			MONDO	autosomal recessive cutis laxa type 2C		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11E3.08c	nse6		MONDO:0859575	PB_REF:0000006			MONDO	Atelis syndrome 1		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11E3.09	pyp3		MONDO:0005148	PB_REF:0000006			MONDO	type 2 diabetes mellitus		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11E3.12			MONDO:0032612	PB_REF:0000006			MONDO	mitochondrial complex I deficiency, nuclear type 7		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11G7.02	pub1		MONDO:0014966	PB_REF:0000006			MONDO	periventricular nodular heterotopia 7		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11G7.03	idh1		MONDO:0012943	PB_REF:0000006			MONDO	retinitis pigmentosa 46		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC11G7.05c	mct1		MONDO:0957935	PB_REF:0000006			MONDO	optic atrophy 15		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1250.01	snf21		MONDO:0859139	PB_REF:0000006			MONDO	blepharophimosis-impaired intellectual development syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1250.01	snf21		MONDO:0013821	PB_REF:0000006			MONDO	intellectual disability, autosomal dominant 16		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1250.01	snf21		MONDO:0011053	PB_REF:0000006			MONDO	intellectual disability-sparse hair-brachydactyly syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1250.01	snf21		MONDO:0968980	PB_REF:0000006			MONDO	otosclerosis 12		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1250.01	snf21		MONDO:0013224	PB_REF:0000006			MONDO	rhabdoid tumor predisposition syndrome 2		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1296.01c			MONDO:0014353	PB_REF:0000006			MONDO	immunodeficiency 23		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1296.04	mug65		MONDO:0010986	PB_REF:0000003			MONDO	autosomal recessive nonsyndromic hearing loss 9		protein	taxon:4896	20191012	PomBase		
Pombase	SPAC1296.05c	lcp1		MONDO:0010408	PB_REF:0000003			MONDO	syndactyly-telecanthus-anogenital and renal malformations syndrome		protein	taxon:4896	20200120	PomBase		
Pombase	SPAC12B10.01c	hul6		MONDO:0030914	PB_REF:0000006			MONDO	Clark-Baraitser syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12B10.04	pby1		MONDO:0014372	PB_REF:0000006			MONDO	cone-rod dystrophy 19		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12B10.05	icp55		MONDO:0013163	PB_REF:0000006			MONDO	nephronophthisis-like nephropathy 1		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12B10.06c	sdh5		MONDO:0004069	PB_REF:0000003			MONDO	inborn mitochondrial metabolism disorder		protein	taxon:4896	20150428	PomBase		
Pombase	SPAC12B10.06c	sdh5		MONDO:0000448	PB_REF:0000003			MONDO	paraganglioma		protein	taxon:4896	20090905	PomBase		
Pombase	SPAC12B10.06c	sdh5		MONDO:0011121	PB_REF:0000006			MONDO	pheochromocytoma/paraganglioma syndrome 2		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12B10.06c	sdh5		MONDO:0008233	PB_REF:0000003			MONDO	pheochromocytoma		protein	taxon:4896	20091120	PomBase		
Pombase	SPAC12B10.09	pet801		MONDO:0014775	PB_REF:0000006			MONDO	combined oxidative phosphorylation deficiency 28		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12B10.12c	rhp41		MONDO:0019600	PB_REF:0000003			MONDO	xeroderma pigmentosum		protein	taxon:4896	20160105	PomBase		
Pombase	SPAC12B10.12c	rhp41		MONDO:0010211	PB_REF:0000006			MONDO	xeroderma pigmentosum group C		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12B10.15c	rnh203		MONDO:0012471	PB_REF:0000006			MONDO	Aicardi-Goutieres syndrome 3		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12G12.04	mcp60		MONDO:0011532	PB_REF:0000006			MONDO	hereditary spastic paraplegia 13		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12G12.04	mcp60		MONDO:0012824	PB_REF:0000006			MONDO	hypomyelinating leukodystrophy 4		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12G12.07c	cpn1		MONDO:0957985	PB_REF:0000006			MONDO	neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12G12.07c	cpn1		MONDO:0968945	PB_REF:0000006			MONDO	neurodevelopmental disorder with language impairment, autism, and attention deficit-hyperactivity disorder		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12G12.15	sif3		MONDO:0013969	PB_REF:0000006			MONDO	combined oxidative phosphorylation defect type 11		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC12G12.15	sif3		MONDO:0000732	PB_REF:0000003			MONDO	combined oxidative phosphorylation deficiency		protein	taxon:4896	20191012	PomBase		
Pombase	SPAC12G12.16c			MONDO:0019600	PB_REF:0000003			MONDO	xeroderma pigmentosum		protein	taxon:4896	20160105	PomBase		
Pombase	SPAC139.05	ssd2		MONDO:0010083	PB_REF:0000006			MONDO	succinic semialdehyde dehydrogenase deficiency		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13A11.02c	erg11		MONDO:0000987	PB_REF:0000003			MONDO	cholesterolosis of gallbladder		protein	taxon:4896	20060920	PomBase		
Pombase	SPAC13C5.05c			MONDO:0014353	PB_REF:0000006			MONDO	immunodeficiency 23		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13C5.07	mre11		MONDO:0024557	PB_REF:0000006			MONDO	ataxia-telangiectasia-like disorder 1		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13C5.07	mre11		MONDO:0005071	PB_REF:0000003			MONDO	nervous system disorder		protein	taxon:4896	20090629	PomBase		
Pombase	SPAC13D6.02c	byr3		MONDO:0011266	PB_REF:0000006			MONDO	myotonic dystrophy type 2		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13D6.03c	trm9		MONDO:0032789	PB_REF:0000006			MONDO	intellectual developmental disorder, autosomal recessive 71		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G6.03	gpi7		MONDO:0014832	PB_REF:0000006			MONDO	intellectual disability, autosomal recessive 53		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G6.04	tim8		MONDO:0010578	PB_REF:0000006			MONDO	deafness dystonia syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G6.04	tim8		MONDO:0019497	PB_REF:0000003			MONDO	nonsyndromic genetic hearing loss		protein	taxon:4896	20080101	PomBase		
Pombase	SPAC13G6.05c	trs33		MONDO:0060640	PB_REF:0000006			MONDO	neurodevelopmental disorder with microcephaly, epilepsy, and brain atrophy		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G6.06c	gcv2		MONDO:0011612	PB_REF:0000003			MONDO	glycine encephalopathy		protein	taxon:4896	20060920	PomBase		
Pombase	SPAC13G6.06c	gcv2		MONDO:0011612	PB_REF:0000003			MONDO	glycine encephalopathy		protein	taxon:4896	20160105	PomBase		
Pombase	SPAC13G6.06c	gcv2		MONDO:0958179	PB_REF:0000006			MONDO	glycine encephalopathy 1		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G6.06c	gcv2		MONDO:0004736	PB_REF:0000003			MONDO	inborn disorder of amino acid metabolism		protein	taxon:4896	20160105	PomBase		
Pombase	SPAC13G6.06c	gcv2		MONDO:0005066	PB_REF:0000003			MONDO	metabolic disease		protein	taxon:4896	20160105	PomBase		
Pombase	SPAC13G6.11c	erg12		MONDO:0009849	PB_REF:0000006			MONDO	hyperimmunoglobulinemia D with periodic fever		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G6.11c	erg12		MONDO:0012481	PB_REF:0000006			MONDO	mevalonic aciduria		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G6.11c	erg12		MONDO:0008293	PB_REF:0000006			MONDO	porokeratosis 3, disseminated superficial actinic type		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G7.01c	erg7		MONDO:0030009	PB_REF:0000006			MONDO	alopecia-intellectual disability syndrome 4		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G7.01c	erg7		MONDO:0014673	PB_REF:0000006			MONDO	cataract 44		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G7.01c	erg7		MONDO:0032649	PB_REF:0000006			MONDO	hypotrichosis 14		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G7.03	upf3		MONDO:0010398	PB_REF:0000006			MONDO	syndromic X-linked intellectual disability 14		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G7.05	are1		MONDO:0014375	PB_REF:0000006			MONDO	congenital diarrhea 7 with exudative enteropathy		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G7.12c	eki1		MONDO:0011246	PB_REF:0000006			MONDO	megaconial type congenital muscular dystrophy		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC13G7.12c	eki1		MONDO:0859282	PB_REF:0000006			MONDO	neurodevelopmental disorder with microcephaly, movement abnormalities, and seizures		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC140.01	sdh2		MONDO:0011740	PB_REF:0000006			MONDO	Carney-Stratakis syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC140.01	sdh2		MONDO:0011719	PB_REF:0000006			MONDO	gastrointestinal stromal tumor		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC140.01	sdh2		MONDO:0004069	PB_REF:0000003			MONDO	inborn mitochondrial metabolism disorder		protein	taxon:4896	20150428	PomBase		
Pombase	SPAC140.01	sdh2		MONDO:0030974	PB_REF:0000006			MONDO	mitochondrial complex 2 deficiency, nuclear type 4		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC140.01	sdh2		MONDO:0000448	PB_REF:0000003			MONDO	paraganglioma		protein	taxon:4896	20180621	PomBase		
Pombase	SPAC140.01	sdh2		MONDO:0007273	PB_REF:0000006			MONDO	pheochromocytoma/paraganglioma syndrome 4		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC140.01	sdh2		MONDO:0008233	PB_REF:0000003			MONDO	pheochromocytoma		protein	taxon:4896	20091120	PomBase		
Pombase	SPAC140.04	ctr1		MONDO:0014784	PB_REF:0000006			MONDO	severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1420.02c	cct5		MONDO:0009748	PB_REF:0000006			MONDO	hereditary sensory and autonomic neuropathy with spastic paraplegia		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1420.03	rpn501		MONDO:0054591	PB_REF:0000006			MONDO	Stankiewicz-Isidor syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1420.04c	cox1101		MONDO:0859520	PB_REF:0000006			MONDO	mitochondrial complex IV deficiency, nuclear type 23		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1420.04c	cox1101		MONDO:0016387	PMID:38068960			MONDO	mitochondrial oxidative phosphorylation disorder		protein	taxon:4896	20231212	PomBase		
Pombase	SPAC144.03	ade2		MONDO:0014877	PB_REF:0000006			MONDO	myopathy, distal, 5		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.04c	spe1		MONDO:0033642	PB_REF:0000006			MONDO	neurodevelopmental disorder with alopecia and brain abnormalities		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.06	apl5		MONDO:0014885	PB_REF:0000006			MONDO	Hermansky-Pudlak syndrome 10		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.08	jac1		MONDO:0030436	PB_REF:0000006			MONDO	anemia, sideroblastic, 5		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.10c	gwt1		MONDO:0014457	PB_REF:0000006			MONDO	hyperphosphatasia with intellectual disability syndrome 5		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.12	rki1		MONDO:0012073	PB_REF:0000006			MONDO	ribose-5-P isomerase deficiency		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.13c	srw1		MONDO:0859325	PB_REF:0000006			MONDO	developmental and epileptic encephalopathy 109		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0011408	PB_REF:0000003			MONDO	hereditary spastic paraplegia 10		protein	taxon:4896	20210901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0012476	PB_REF:0000006			MONDO	hereditary spastic paraplegia 30		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0013656	PB_REF:0000006			MONDO	intellectual disability, autosomal dominant 9		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0014552	PB_REF:0000006			MONDO	lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0054761	PB_REF:0000006			MONDO	microcephaly 20, primary, autosomal recessive		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0024309	PB_REF:0000006			MONDO	neuropathy, hereditary sensory and autonomic, type 2A		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0013634	PB_REF:0000006			MONDO	neuropathy, hereditary sensory, type 2C		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0012651	PB_REF:0000006			MONDO	spastic ataxia 2		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.14	klp8		MONDO:0971149	PB_REF:0000006			MONDO	spastic paraplegia 30b, autosomal recessive		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.15c	cog1		MONDO:0012637	PB_REF:0000006			MONDO	COG1-congenital disorder of glycosylation		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC144.18	vrg4		MONDO:0010013	PB_REF:0000006			MONDO	schneckenbecken dysplasia		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1486.01	sod2		MONDO:0012970	PB_REF:0000006			MONDO	microvascular complications of diabetes, susceptibility to, 6		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC1486.08	cox16		MONDO:0032626	PB_REF:0000003			MONDO	mitochondrial complex I deficiency, nuclear type 22		protein	taxon:4896	20220609	PomBase		
Pombase	SPAC1486.08	cox16		MONDO:0859160	PB_REF:0000006			MONDO	mitochondrial complex IV deficiency, nuclear type 22		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC14C4.02c	smc5		MONDO:0859576	PB_REF:0000006			MONDO	Atelis syndrome 2		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC14C4.05c	man1		MONDO:0008157	PB_REF:0000006			MONDO	Buschke-Ollendorff syndrome		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC14C4.06c	nab2		MONDO:0014930	PB_REF:0000006			MONDO	intellectual disability, autosomal recessive 56		protein	taxon:4896	20250901	PomBase		
Pombase	SPAC14C4.07			MONDO:0009238	PB_REF:0000006			MONDO	hereditary folate malabsorption		protein	taxon:4896	20250901	PomBase		
